"","COUNTY","YEAR_1","CASEID_1","BLS_CAREHH_KID_1","BLS_CAREHH_KIDEDUC_1","BLS_CAREHH_KIDHEALTH_1","BLS_CAREHH_KIDOTHER_1","BLS_EDUC_1","BLS_FOOD_1","BLS_HHACT_HHMGMT_1","BLS_LEIS_ARTS_1","BLS_LEIS_ATTEND_1","BLS_LEIS_ATTSPORT_1","BLS_LEIS_PARTSPORT_1","BLS_LEIS_RELAX_1","BLS_LEIS_SOC_1","BLS_LEIS_SPORT_1","BLS_LEIS_TV_1","BLS_PCARE_1","BLS_PCARE_HEALTH_1","BLS_PURCH_BANK_1","BLS_PURCH_CONS_1","BLS_PURCH_GROC_1","BLS_PURCH_HEALTH_1","BLS_PURCH_HHSERV_1","BLS_PURCH_PCARE_1","BLS_PURCH_PROF_1","BLS_SOCIAL_RELIG_1","BLS_SOCIAL_VOLACT_1","BLS_WORK_OTHER_1","BLS_WORK_WORKING_1","BLS_WORK_WORKREL_1"
"167",27003,2019,20190433618028.9,49.2857142857143,0,0,49.2857142857143,0,82.1428571428571,5,17.1428571428571,0,0,7.14285714285714,302.571428571429,345.428571428571,7.14285714285714,251.857142857143,567,9.28571428571429,0.714285714285714,29.2857142857143,5.71428571428571,0,0,0,0.714285714285714,0,0,0,227.857142857143,0
"168",27123,2019,20190588755693.1,30.695652173913,0,0,30.695652173913,5.21739130434783,70.0869565217391,12.8260869565217,18.2608695652174,17.4782608695652,0,32.3913043478261,270.217391304348,327.695652173913,32.3913043478261,191.086956521739,575.652173913043,1.73913043478261,0.217391304347826,16.7391304347826,5.8695652173913,0,0,5.65217391304348,5.8695652173913,20.2173913043478,0,0,187.478260869565,0
"169",27139,2019,20190538191866,0,0,0,0,169,53.3333333333333,30,0,0,0,28,208.333333333333,208.333333333333,28,128.333333333333,672,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0
"170",27163,2019,20190546889452.7,11.6,0,0,11.6,57,60.5,27.3,0,7,0,56.3,205,246.5,56.3,164,537.4,0,1,50.5,39.5,6,3,0,7,45.5,0,0,108.5,0
"171",27171,2019,20190542021355.5,0,0,0,0,0,77.6666666666667,0.333333333333333,0,0,0,20,294.166666666667,313.666666666667,20,272.833333333333,505.333333333333,0,0,3.5,0,0,0,0,0,0,0,0,390.166666666667,0
"172",28000,2019,20190655495189.6,30.1142857142857,0.619047619047619,0.114285714285714,29.3809523809524,10.752380952381,54.8190476190476,15.152380952381,6.33333333333333,0.857142857142857,2.52380952380952,12.8857142857143,319.171428571429,369.838095238095,15.4095238095238,225.895238095238,601.819047619048,9.80952380952381,0.114285714285714,14.447619047619,5.24761904761905,0.857142857142857,0,0.247619047619048,1.21904761904762,26.9714285714286,9.58095238095238,0,100.733333333333,0
"173",29000,2019,20190678105548.9,14.6279069767442,0.62015503875969,0.0387596899224806,13.968992248062,2.09302325581395,61.937984496124,8.61240310077519,2.67441860465116,3.4031007751938,0,23.1937984496124,325.627906976744,367.759689922481,23.1937984496124,244.736434108527,605.93023255814,1.36434108527132,0.62015503875969,20.8759689922481,5.11627906976744,1.74418604651163,0.891472868217054,0.503875968992248,3.06201550387597,11.4883720930233,3.27131782945736,1.3953488372093,129.767441860465,0.232558139534884
"174",29071,2019,20190784938746.8,2.5,0,0,2.5,0,80,0,0,0,0,0,255,262.5,0,21.25,572.25,0,0,16.5,0,0,0,0,0,0,0,0,180.75,0
"175",29099,2019,20190339854993.8,102.5,0,0,102.5,60,80.8333333333333,20,0,0,0,0,218.333333333333,298.333333333333,0,174.166666666667,648,3.33333333333333,0,22.5,0,0,0,0,0,39.1666666666667,0,0,0,0
"176",29189,2019,20190648278417,28.1176470588235,0,0,28.1176470588235,7.05882352941176,75.3529411764706,14.3529411764706,3.82352941176471,8.97058823529412,2.94117647058824,13.0882352941176,308.029411764706,352.176470588235,16.0294117647059,258.5,591.647058823529,13.3823529411765,0,35.8235294117647,6.76470588235294,6.47058823529412,0,0,6.91176470588235,16.3235294117647,7.20588235294118,0,133.264705882353,0
"177",30000,2019,20190639191085.8,23.5185185185185,0,0,23.5185185185185,7.77777777777778,63.5555555555556,13.5925925925926,1.66666666666667,7.59259259259259,0,20.6296296296296,204.296296296296,246.407407407407,20.6296296296296,154.481481481481,555.37037037037,0,0,13.8148148148148,1.85185185185185,0,4.44444444444444,0,0,3.88888888888889,9.25925925925926,2.22222222222222,251.740740740741,0
"178",30111,2019,20190305439474.8,11.25,11.25,0,0,0,118,3.75,0,0,0,15,262.5,333.25,15,222.5,507.5,7.5,0,15,15,37.5,1.25,0,37.5,22.5,0,0,95.75,0
"179",31000,2019,20190679736121.6,14.3272727272727,1.09090909090909,1,12.2363636363636,0,56.8727272727273,3.90909090909091,18.3272727272727,5.45454545454545,0,14.9272727272727,221.618181818182,297.618181818182,14.9272727272727,161.054545454545,572.490909090909,7.29090909090909,0,25.6727272727273,9.36363636363636,10.6181818181818,0.272727272727273,0,10.6181818181818,14.7636363636364,13.4545454545455,4.36363636363636,194.618181818182,0
"180",31055,2019,20190645886100,44.1739130434783,0.869565217391304,4.47826086956522,38.8260869565217,3.91304347826087,85.3478260869565,14.304347826087,15.0434782608696,0,0,18.2608695652174,211.478260869565,246.739130434783,19.3478260869565,150.478260869565,570.913043478261,0,3.91304347826087,9.21739130434783,4.34782608695652,0,0,0,3.91304347826087,17.7826086956522,2.60869565217391,0,147.695652173913,0
"181",32000,2019,20190667345164.2,8.07692307692308,0,0,8.07692307692308,0,103.230769230769,4.69230769230769,0,18.8461538461538,0,8.46153846153846,259,299.769230769231,8.46153846153846,226.307692307692,603.923076923077,2.69230769230769,0,18.1538461538462,0.461538461538462,5.76923076923077,0,3.46153846153846,9.23076923076923,0,19.3846153846154,0,233.461538461538,0
"182",32003,2019,20190615067036.7,13.1506849315068,2.67123287671233,0,10.4794520547945,13.6164383561644,64.2876712328767,8.43835616438356,7.71232876712329,0,8.54794520547945,14.6575342465753,301.904109589041,342.671232876712,23.2054794520548,227.328767123288,612.205479452055,5.42465753424658,0,11.2054794520548,4.17808219178082,7.53424657534247,0.342465753424658,0,7.53424657534247,8.17808219178082,5.61643835616438,0,133.150684931507,0
"183",33000,2019,20190590882821.2,64.0769230769231,4.61538461538461,0,59.4615384615385,18,67.6923076923077,24.6923076923077,0,0,0,2.30769230769231,229.769230769231,258.307692307692,2.30769230769231,180.615384615385,599.615384615385,9.23076923076923,0,2.69230769230769,1.15384615384615,0,18.4615384615385,0,0,3.46153846153846,0,21.1538461538462,158.769230769231,0
"184",33011,2019,20190694315851.1,5.25,0,0,5.25,8.25,134.375,17,11.25,0,0,11.25,307.875,332.25,11.25,206.5,541.5,2.5,0.625,10.9375,2.8125,0,0,0,0.625,0,13.125,0,153,0
"185",33013,2019,20190832691627,12.5,0,0,12.5,0,73.75,0,0,67.5,0,0,214.5,320.75,0,147,532.5,0,0,60,0,0,0,0,0,0,0,0,175,0
"186",33015,2019,20190707113891.6,26.5384615384615,0,0,26.5384615384615,0,68.2307692307692,16.1538461538462,13.0769230769231,0,0,15,254.461538461538,275.615384615385,15,210,605.384615384615,7.69230769230769,0,11.5384615384615,1.53846153846154,0,3.46153846153846,0,0,11.5384615384615,0,0,178.461538461538,0
"187",33017,2019,20190482188081.8,3.75,0,0,3.75,0,76.75,61.25,0,0,62.5,7.5,277.5,277.5,70,232.5,591.25,0,0,11.25,10,0,0,0,0,3.75,0,0,250,0
"188",34000,2019,20190709056067.1,20.6153846153846,0.384615384615385,0,20.2307692307692,1.15384615384615,80.2884615384615,9.15384615384615,8.51923076923077,0,0,16.6346153846154,285.788461538462,333.634615384615,16.6346153846154,207.903846153846,558.019230769231,0,0,47.5576923076923,3.65384615384615,0.865384615384615,0.0961538461538462,2.34615384615385,3.21153846153846,6.76923076923077,2.59615384615385,0,163.519230769231,0
"189",34003,2019,20190657789354.9,6.5,3,0,3.5,4.25,87.15,9.9,0,0,0,6,180.75,233.1,6,139.5,541.4,0,0,24.65,8.75,0,3.55,0,0,2.5,5,0,307.9,0
"190",34005,2019,20190766991516.1,7.5,0,0,7.5,0,79.5,28.2,4,0,0,36,200.5,268.2,36,118,578.2,0,0,3.5,3,0,0,4.5,4.5,15,40.5,0,194,0
"191",34007,2019,20190685476062.6,48.6428571428571,0,0,48.6428571428571,32.8571428571429,56.2142857142857,4.28571428571429,0,0,0,2.14285714285714,254.714285714286,282.928571428571,2.14285714285714,227.214285714286,543.785714285714,19.2857142857143,0,21.5,8.57142857142857,6.42857142857143,0,0,6.42857142857143,0,38.5,0,190.928571428571,0
"192",34011,2019,20190706691791,53,0,15,38,45,27.5,0,0,0,0,0,380,440,0,380,450,0,0,0,0,0,0,0,0,0,0,0,304.5,0
"193",34013,2019,20190711459283.2,45.3846153846154,5,6.15384615384615,34.2307692307692,13.0384615384615,64.1923076923077,35.3846153846154,0,5.76923076923077,0,16.5384615384615,295.807692307692,339.269230769231,16.5384615384615,216.461538461538,566.461538461538,0.230769230769231,0.769230769230769,28.5384615384615,12.0384615384615,0,0,0,0.769230769230769,1.15384615384615,3.84615384615385,0,115.576923076923,0
"194",34017,2019,20190697240114.4,14.6,2,0,12.6,0,98,6.5,0,3.65,0,9.5,246.1,301.25,9.5,206.75,611.1,31.7,0,31.6,5.5,6,0,0,13.5,14.9,0,0,95.95,0
"195",34019,2019,20190439189680.7,0,0,0,0,0,40.8333333333333,2.5,0,60,0,7.5,302.5,387.5,7.5,267.5,550.833333333333,0,0.833333333333333,2.5,2.5,0,0,5,5.83333333333333,10,135.833333333333,0,83.1666666666667,0
"196",34021,2019,20190534191554.6,5.5,0,0,5.5,0,68.8,19,34,59,0,12,249.5,373.5,12,153.8,548.8,0,0,15,3,9,0,0,9,0,0,0,138.8,0
"197",34023,2019,20190737131291.1,32.1176470588235,10.5882352941176,0,21.5294117647059,5.29411764705882,69.5294117647059,4.88235294117647,20.2941176470588,0,0,20.5882352941176,301.117647058824,363.647058823529,20.5882352941176,181.588235294118,555.352941176471,0,0,43.5294117647059,3.52941176470588,0,0,0,4.11764705882353,7.05882352941176,2.64705882352941,0,109.647058823529,0
"198",34027,2019,20190565724029.6,42.6,1.33333333333333,0,41.2666666666667,12,71.5333333333333,11.8666666666667,23.3333333333333,0,0,11,207.666666666667,270.133333333333,11,170.866666666667,576.333333333333,4,0,29.8666666666667,16,1.66666666666667,0.666666666666667,0,1.66666666666667,0,18,0,124.4,0
"199",34031,2019,20190606257368.4,42.4,0,0,42.4,0,53.8666666666667,36.7333333333333,0,22,0,5.66666666666667,239.6,291.4,5.66666666666667,174.6,618.533333333333,0.0666666666666667,0,28,17.5333333333333,8.66666666666667,0,4,12.6666666666667,4,0,0,113.066666666667,0
"200",34035,2019,20190766107452,9.58333333333333,5,0,4.58333333333333,68.3333333333333,90,18.5,0,0,0,33.3333333333333,324.333333333333,355.166666666667,33.3333333333333,253.083333333333,635.833333333333,0,0,6.66666666666667,6.66666666666667,0,0,0,0,0,0,0,110,0
"201",34037,2019,20190948591576.8,18.6,0.6,0,18,0,141.8,14,3,0,0,0,65,104,0,33.8,564,0,0,35,0,0,0,0,0,0,36,0,233.2,0
"202",34039,2019,20190691729000.7,24.5384615384615,0,0,24.5384615384615,0,73.4615384615385,34.5384615384615,8.07692307692308,36.5384615384615,0,21.1538461538462,215,357.692307692308,21.1538461538462,130.769230769231,535.384615384615,7.07692307692308,0,18,0,0,0,3.46153846153846,3.46153846153846,18.4615384615385,0,9.23076923076923,117.692307692308,0
"203",35000,2019,20190680881995.4,5.26923076923077,0,0,5.26923076923077,18.4615384615385,68.6538461538462,17.8846153846154,6.92307692307692,0,0,11.5384615384615,312.307692307692,340.769230769231,11.5384615384615,217.961538461538,651.769230769231,2.73076923076923,0,36.7692307692308,8.84615384615385,0,6.92307692307692,0,0,11.6923076923077,18.2692307692308,0,98.5384615384615,0
"204",35001,2019,20190592524247.1,26.1666666666667,3,0,23.1666666666667,20.2333333333333,50.9666666666667,7.36666666666667,0,5,0,9.66666666666667,274.533333333333,306.866666666667,9.66666666666667,163.933333333333,624.666666666667,29.9333333333333,1,23.1666666666667,7.5,0,1.16666666666667,0.666666666666667,1.66666666666667,15,0.333333333333333,0,175.066666666667,0
"205",35013,2019,20190529189082.4,56.1111111111111,0,0,56.1111111111111,0,53.3333333333333,7.22222222222222,0,0,0,45,274,276.777777777778,45,243.111111111111,558.888888888889,0.555555555555556,0,35,0,0,0,0,0,10.5555555555556,21.1111111111111,0,237.777777777778,0
"206",35045,2019,20190554191965.5,0,0,0,0,0,92,35,0,0,0,0,287,422,0,112,679,20,0,5,0,0,0,0,0,0,0,0,0,0
"207",35049,2019,20190544938702.5,13.75,0,0,13.75,0,67.25,8.125,41.25,0,0,5.625,276.125,375.125,5.625,169.75,588,0,0,46.25,7.5,0,0,0,0,25.625,0,0,172.875,0
"208",36000,2019,20190652362888.2,28.1655172413793,0.862068965517241,0.2,27.1034482758621,6.10344827586207,70.351724137931,15.7931034482759,3.41379310344828,3.96551724137931,1.24137931034483,27.6344827586207,289.275862068966,327.158620689655,29.2896551724138,202.062068965517,576.096551724138,1.61379310344828,0.137931034482759,23.8620689655172,5.62068965517241,2.80689655172414,0.586206896551724,0.413793103448276,3.35862068965517,8.13793103448276,8.62758620689655,0.986206896551724,133.475862068966,0
"209",36005,2019,20190649290985.3,9.5,1.5,0,8,0,47.5333333333333,6.56666666666667,0,0,0,13,241.1,327.4,13,172.266666666667,597.9,0.3,0,19.4666666666667,8.16666666666667,3,0.166666666666667,0,3,19.8,0,0,161.4,0
"210",36047,2019,20190697271065.9,35.2903225806452,1.93548387096774,0,33.3548387096774,26.1290322580645,79.4838709677419,10.9677419354839,5.16129032258065,9.67741935483871,2.58064516129032,27.6290322580645,297.08064516129,346.548387096774,30.2096774193548,230.274193548387,587.112903225806,1.48387096774194,1.93548387096774,27.5161290322581,10.0645161290323,2.33870967741935,0,0.32258064516129,4.59677419354839,17.1129032258065,0,0,87.7741935483871,0
"211",36055,2019,20190601826890.5,71.4090909090909,0.909090909090909,1.36363636363636,69.1363636363636,0,68.1818181818182,1.22727272727273,0,8.18181818181818,0,5.68181818181818,181.454545454545,251.681818181818,5.68181818181818,116.272727272727,541.090909090909,0,0.681818181818182,7.27272727272727,4.54545454545455,4.5,0,0,5.18181818181818,0.681818181818182,2.72727272727273,0,207.363636363636,0
"212",36059,2019,20190526090210.2,21.6,0.75,0,20.85,23.6,90.8,1.5,0,6.5,0,7,287.8,344.7,7,224.45,579.45,2.35,0,31.4,13,3.5,0,0,3.5,3,0,0,140.05,0
"213",36061,2019,20190560969627.1,13.9024390243902,0.365853658536585,0,13.5365853658537,0,100.951219512195,6.4390243902439,3.90243902439024,0,2.92682926829268,29.5121951219512,216.121951219512,234.658536585366,33.9024390243902,143.414634146341,584.585365853659,5.60975609756098,0.0487804878048781,17.4390243902439,8.41463414634146,2.5609756097561,0,0,2.60975609756098,0.48780487804878,14.8292682926829,0,247.536585365854,0
"214",36067,2019,20190505190636.8,8.18181818181818,0.454545454545455,0,7.72727272727273,12.7272727272727,77,14.5454545454545,56.3636363636364,0,43.6363636363636,5.45454545454545,173.636363636364,245,49.0909090909091,134.818181818182,640.636363636364,3.18181818181818,0,2.81818181818182,1.36363636363636,5.45454545454545,5.45454545454545,0,5.45454545454545,0,4.09090909090909,0,187.272727272727,0
"215",36069,2019,20190406439007.5,38.75,38.75,0,0,7.5,33.75,3.75,0,91.25,0,0,192.25,283.5,0,139.75,493.75,0,0.75,60.5,3.75,0,0,0,0.75,0,72.5,0,196.75,0
"216",36071,2019,20190767890624.8,27,0,0,27,0,52.1,9,0,0,0,13,286,329.5,13,243.1,542.5,4.7,0,12,10.5,0,0,0,0,3,0,0,242.7,0
"217",36081,2019,20190612533724.8,18.9375,2.96875,0,15.96875,1.25,50.125,16.25,3.75,2.1875,0,5.625,271.90625,303.65625,5.625,204.71875,570.75,0.9375,0,17.875,7.65625,7.5,0,1.25,10.15625,15.5625,7.03125,0,215.375,0
"218",36085,2019,20190748940310.5,21.4166666666667,5.41666666666667,0.416666666666667,15.5833333333333,0,102.583333333333,1.83333333333333,0,0,0,8.75,211.25,263.166666666667,8.75,161.666666666667,552.416666666667,0,0,13.3333333333333,7.5,5,0.833333333333333,0,5,11,0,0,229.583333333333,0
"219",36087,2019,20190714114582.6,37.3076923076923,10.3846153846154,0,26.9230769230769,2.30769230769231,62.3076923076923,8.53846153846154,0,0,0,2.30769230769231,223.076923076923,314.384615384615,2.30769230769231,161.384615384615,534.153846153846,1.53846153846154,0,30.1538461538462,6.92307692307692,0,0,0,5.38461538461539,1.53846153846154,31.1538461538462,0,153.384615384615,0
"220",36091,2019,20190746591583.4,7,0,0,7,82,98,15.6,0,0,0,19.4,140,164,19.4,101,636,1,0,19,0,0,0,0,9,0,0,0,152,0
"221",36103,2019,20190731691149.5,26.7857142857143,0,1.07142857142857,25.7142857142857,19.1071428571429,97.1071428571429,6.07142857142857,2.14285714285714,0,0,5.71428571428571,231.5,274.178571428571,5.71428571428571,177.571428571429,547.964285714286,0.321428571428571,0.535714285714286,38.75,16.6071428571429,0,0,1.07142857142857,1.60714285714286,2.67857142857143,0,0,181.678571428571,0
"222",36119,2019,20190589103018.2,35.6521739130435,1.52173913043478,0,34.1304347826087,11.2608695652174,77.2608695652174,24.7826086956522,0,0,0,33.2608695652174,221.304347826087,276.086956521739,33.2608695652174,175.913043478261,626,0.0869565217391304,0.434782608695652,12.4347826086957,5.8695652173913,1.30434782608696,0.869565217391304,3.91304347826087,6.30434782608696,16.304347826087,0.434782608695652,0,138.391304347826,0
"223",37000,2019,20190678869725.1,24.2065217391304,0.923913043478261,0,23.2826086956522,12.25,61.8478260869565,11.820652173913,3.26086956521739,2.20108695652174,2.09239130434783,19.2717391304348,272.277173913043,306.684782608696,21.3641304347826,204.108695652174,589.54347826087,7.92391304347826,0.233695652173913,22.5869565217391,6.42391304347826,1.03260869565217,1.6304347826087,1.70108695652174,3.6195652173913,17.3260869565217,6.0054347826087,0.78804347826087,160.059782608696,0.108695652173913
"224",37001,2019,20190619315322.5,17.1875,0,0,17.1875,7.8125,76.5625,30.6875,0,0,0,9.375,244.1875,298.5625,9.375,192.9375,646.25,15.75,0,7.1875,6.875,0,0,0,0,30.625,0,0,118.5,0
"225",37021,2019,20190656024923.2,0.166666666666667,0,0,0.166666666666667,0,52.1666666666667,25,0,0,0,15,265.166666666667,317.666666666667,15,167.666666666667,568.166666666667,4,0,13.3333333333333,0,0,0,0,0,30,0,0,170.833333333333,0
"226",37057,2019,20190506589537.4,20,0,0,20,0,111.8,10.6,0,0,0,0,209.8,277.4,0,102,640.2,0,0,10.4,6,18,0,0,18,36,21,0,73.6,0
"227",37067,2019,20190455190236.4,0,0,0,0,0,85.625,15,0,10.625,0,10,192.875,239.75,10,126.25,585.625,3.75,0,14.375,7.5,0,0,0,0,3.125,46.875,0,51.875,0
"228",37119,2019,20190580190369.4,37.5161290322581,0.967741935483871,0,36.5483870967742,15.9677419354839,76.8064516129032,14.4838709677419,8.70967741935484,12.741935483871,0,23.3870967741935,256.903225806452,313.645161290323,23.3870967741935,203,558.645161290323,1.87096774193548,0,26.2903225806452,2.90322580645161,0,0,0,0,7.09677419354839,11.1290322580645,0,181.677419354839,0
"229",37133,2019,20190683858387.9,25.4444444444444,0,0,25.4444444444444,0,87.2222222222222,1.66666666666667,0,0,0,0,270.666666666667,363.888888888889,0,125.888888888889,588.888888888889,0.111111111111111,0,38.3333333333333,2.22222222222222,0,0,0,0,33.3333333333333,0,0,121.555555555556,0
"230",37147,2019,20190647989472,59.2,1,0,58.2,0,99,3,19,0,0,0,295.8,394.4,0,232.4,533,0,0,53.4,15,0,0,5,5,42,3,0,0,0
"231",37155,2019,20190771048477.5,3.64285714285714,0,0,3.64285714285714,19.2857142857143,61.4285714285714,8.92857142857143,0,7.14285714285714,0,0,277.428571428571,316.857142857143,0,171.428571428571,664.642857142857,0.357142857142857,1.42857142857143,25,2.85714285714286,9.64285714285714,0,0,11.0714285714286,31.7857142857143,9.64285714285714,0,81.0714285714286,0
"232",37159,2019,20191110190307,75,0,0,75,0,87.5,5,42.5,0,0,0,55,120,0,30,571,0,0,30,15,0,0,0,0,30.5,60,0,165,0
"233",37179,2019,20190554691437.8,17.5,0,0,17.5,0,86.6666666666667,30,0,0,0,0,281.5,297.833333333333,0,208.166666666667,614.5,0,0,60.8333333333333,17.5,3.33333333333333,0,0,3.33333333333333,22.5,0,0,118.333333333333,0
"234",37191,2019,20190580189374.8,93.0909090909091,0,0,93.0909090909091,0,54.2727272727273,11.4545454545455,0,0,0,7.72727272727273,344.090909090909,382.272727272727,7.72727272727273,330.454545454545,614.909090909091,0,0.454545454545455,22.7272727272727,0,0,0,0,0.454545454545455,24.0909090909091,4.27272727272727,0,46.6363636363636,0
"235",38000,2019,20190546822729.5,34.5666666666667,0,2.1,32.4666666666667,0,80.0666666666667,16.3,8,0,0,9,297.6,355.866666666667,9,213.066666666667,545.333333333333,0,0,25.5666666666667,3.5,15,0,0,16.3333333333333,5.63333333333333,4.9,0,141.366666666667,0
"236",39000,2019,20190635476258.9,27.7706766917293,2.49624060150376,0.398496240601504,24.8759398496241,15.7593984962406,75.0225563909774,13.3759398496241,5.03759398496241,3.30451127819549,4.36842105263158,14.0827067669173,272.105263157895,324.890977443609,18.5451127819549,199.131578947368,572.928571428571,8.11654135338346,0.214285714285714,24.3345864661654,6.82706766917293,3.79699248120301,0.56390977443609,0.789473684210526,5.30827067669173,10.8533834586466,12.187969924812,1.64285714285714,138.548872180451,0
"237",39025,2019,20190567191802.8,45.625,8.75,0,36.875,0,44.375,28.125,0,0,0,0,259.375,289.375,0,220,635.125,0,0,31.875,29.375,0,0,0,0,41.25,19.375,0,52.5,0
"238",39057,2019,20191160692483.5,83.5,0,0,83.5,0,52.5,30,0,81.5,0,15,115,206.5,15,45,505,0,0,65,25,0,0,0,0,0,0,0,72.5,0
"239",39085,2019,20190529691683.5,7.5,0,0,7.5,0,75,0,158.75,0,0,0,278.5,441,0,151,585,0,0,41,15,0,0,11.25,11.25,0,0,0,0,0
"240",39089,2019,20190826022954.8,57.8333333333333,0,0,57.8333333333333,0,65,6.83333333333333,0,0,0,0,375.166666666667,451.833333333333,0,233.5,546.333333333333,0,0,108.166666666667,24.1666666666667,0,0,12.5,12.5,0.833333333333333,0,0,0,0
"241",39095,2019,20190662477087.4,0,0,0,0,0,74.1428571428571,5,0,0,0,8.57142857142857,208.571428571429,417.428571428571,8.57142857142857,182.857142857143,643.285714285714,8.57142857142857,0,36.5714285714286,2.14285714285714,0,0,0,0,9.28571428571429,0,0,0,0
"242",39103,2019,20190537524499.7,0,0,0,0,0,174.666666666667,0,0,0,0,0,240,240,0,230,546.666666666667,0,0,26,5,0,0,0,0,0,0,0,365.333333333333,0
"243",39109,2019,20191110191479.5,0,0,0,0,0,174.5,12.5,0,0,0,0,355,355,0,315,510,0,0,5,0,0,0,0,0,0,100,0,0,0
"244",39113,2019,20190656190838.9,5.90909090909091,0,0,5.90909090909091,23.8636363636364,51.9090909090909,23.5909090909091,6.36363636363636,0,0,20.4545454545455,321.863636363636,364.136363636364,21.0909090909091,213.272727272727,586.181818181818,8.22727272727273,0,20,7.5,0,0,0,0,16.1363636363636,2.04545454545455,0,125.5,0
"245",39133,2019,20190857940675.8,88.75,0,0,88.75,0,49,17.5,18.75,0,0,0,166,184.75,0,128.5,615,0,0,28.75,0,0,0,0,0,0,0,0,125,0
"246",39153,2019,20190639857278.1,34.6666666666667,2,0,32.6666666666667,0,118.266666666667,30.4666666666667,8,0,0,8.53333333333333,276.6,362.666666666667,11.5333333333333,197.933333333333,499.666666666667,0.533333333333333,0.333333333333333,31.8,18.4666666666667,0,1.33333333333333,8.66666666666667,9,0,14.3333333333333,0,108.933333333333,0
"247",40000,2019,20190644442524.1,32.2789115646259,1.56462585034014,0.82312925170068,29.891156462585,13.7619047619048,64.3809523809524,14.8027210884354,12.9863945578231,3.63945578231292,1.02040816326531,11.2244897959184,233.571428571429,285.551020408163,12.2448979591837,167.993197278912,575.299319727891,13.265306122449,1.02040816326531,25.2244897959184,10.3809523809524,7.25850340136054,0.816326530612245,0.63265306122449,8.91156462585034,13.7210884353741,10.4421768707483,0.816326530612245,182.333333333333,0
"248",41000,2019,20190671785044.3,28.5471698113208,1.74528301886792,0,26.8018867924528,15.8962264150943,81.6698113207547,12.9433962264151,13.4905660377358,0.566037735849057,0,19.0094339622642,225.905660377358,291.981132075472,19.1037735849057,154.490566037736,560.61320754717,9.86792452830189,0.377358490566038,29.7830188679245,9.05660377358491,1.60377358490566,4.08490566037736,1.22641509433962,4.71698113207547,10.3867924528302,3.28301886792453,0.0471698113207547,165.179245283019,0
"249",41017,2019,20190664979991.2,20.1578947368421,7.36842105263158,0,12.7894736842105,12.6315789473684,65.2631578947368,61.3157894736842,0,0,0,18.8947368421053,238.526315789474,284.842105263158,18.8947368421053,158.526315789474,592.578947368421,6.52631578947368,0,26.0526315789474,9.47368421052632,2.36842105263158,9.47368421052632,0,2.36842105263158,1.57894736842105,35.7894736842105,0,72.3157894736842,0
"250",41029,2019,20190783440308.1,51.375,28.75,0,22.625,39.25,66.25,28.75,0,13.125,0,21.875,337.125,364.625,21.875,252.375,496.5,12.125,0,29.375,3.75,0,0,0,0,2.5,30,0,113,0
"251",41039,2019,20190699754372.4,23.9375,0,0,23.9375,0,72.5625,9,0,0,0,9.0625,272.375,313.3125,9.0625,170.5,606.75,0.25,0,9.6875,5.625,0,0,0,0,5.625,5.1875,3.75,189.25,0
"252",42000,2019,20190673129339.4,24.2098765432099,1.48148148148148,0.740740740740741,21.9876543209877,3.33333333333333,68.7160493827161,18.0246913580247,6.97530864197531,0.740740740740741,4.75308641975309,25.7777777777778,248.814814814815,299.950617283951,30.5308641975309,186.074074074074,563.58024691358,3.35802469135802,1.72839506172839,24.9012345679012,5,6.72839506172839,0.679012345679012,0,8.95061728395062,10.0864197530864,20.8641975308642,0,159.41975308642,0
"253",42003,2019,20190597116989.6,32.8536585365854,0,11.7073170731707,21.1463414634146,5.85365853658537,69.609756097561,7.5609756097561,3.90243902439024,2.19512195121951,0,13.6585365853659,216.439024390244,261.707317073171,13.6585365853659,146.512195121951,552.024390243902,0.0487804878048781,0,26.4390243902439,4.51219512195122,0.975609756097561,0,0,0.975609756097561,5.1219512195122,7.07317073170732,0,243.707317073171,0
"254",42007,2019,20190539856483.3,17.5,0,1.66666666666667,15.8333333333333,0,90,0,0,23.3333333333333,0,0,419.666666666667,448,0,247.5,670.833333333333,0,0,4.16666666666667,0,0,0,0,0,13.3333333333333,0,0,73.3333333333333,0
"255",42011,2019,20190496189243.5,12,0,0,12,42.3,83.5,24.7,10,0,0,18.5,242.5,323.4,18.5,187.7,611.8,6.1,0,21.2,11,2.5,30,0,2.5,5,0,0,86.7,0
"256",42017,2019,20190757790372.6,30,0,0,30,0,95.3,30.5,0,0,0,22.5,339,364.5,22.5,307,535.2,0,0,26.9,2,0,0,0,0,1,0,0,98,0
"257",42019,2019,20190472356126,12,3.33333333333333,0,8.66666666666667,0,74.1666666666667,9.16666666666667,0,0,0,55.8333333333333,349.833333333333,404,55.8333333333333,191.666666666667,569.666666666667,0,14.1666666666667,14.8333333333333,7.5,0,0.833333333333333,10,24.1666666666667,0,5,0,81.6666666666667,0
"258",42021,2019,20190764334650.7,0,0,0,0,0,56.8571428571429,6.42857142857143,42.8571428571429,0,0,0,259.428571428571,337.285714285714,0,242.714285714286,638.285714285714,1.42857142857143,0,6.42857142857143,0,0,0,0,0,13.5714285714286,0,0,188.571428571429,0
