"","PC_outcome","DistName","RUC.code","Pop..2020","Change_2010.20_pct","total_poverty_percent","child_poverty_percent","Percent_college_grads_county_19","unemployment_2019","unemployment_2020","pct_state_median_HH_income","Enrollment","FreeElig_mean","RedcEligQty_mean","PaidEligQty_mean","abuse_neglect_investigations","DISTRICT.CUMULATIVE.YEAR.END.ENROLLMENT","DISTRICT.DISCIPLINE.RECORD.COUNT","X05.OUT.OF.SCHOOL.SUSPENSION","X06.IN.SCHOOL.SUSPENSION","Charter","n_students","st_pct_black","st_pct_hisp","st_pct_white","st_pct_native","st_pct_asian","st_pct_pac","st_pct_mult","st_pct_ecodis","st_pct_englishlearners","st_pct_speced","st_pct_bilingual","st_pct_careertech","st_pct_gifted","tot_staff_fte","tot_teach_fte","staff_pct_centraladmin","staff_pct_schooladmin","staff_pct_profsupport","staff_pct_teach","staff_pct_educaides","staff_pct_aux","avg_salary_central","avg_salary_school","avg_salary_prof","avg_salary_teach","staff_pct_minority","stud_teach_ratio","teach_pct_5underexp","teach_avgexp","teach_pct_advdegrees","teach_turnover_rate","teach_pct_black","teach_pct_hisp","teach_pct_white","teach_pct_native","teach_pct_asian","teach_pct_pac","teach_pct_mult","teach_pct_reged","teach_pct_speced","teach_pct_compeduc","teach_pct_esl","taxable_value_per_student_17","local_tax_rate_18","tot_operating_reevenue","rev_pct_state","rev_pct_local","rev_pct_fed","tot_other_rev","fund_balance","net_assets_charter","tot_expend_1819","tot_opexpend_per_student","exp_pct_basiced","exp_pect_speced","exp_pct_state","exp_pct_esl","exp_pct_cartecheduc","exp_pct_gifted","exp_pct_athletics","exp_pct_hsallotment","exp_pct_kinder","exp_pct_na","ani_per_stu","st_pct_minority","teach_pct_minority","st_to_teach_minority"
"21",1.03819024021961,"ALVORD ISD",1,68632,16.1,8.3,11.7,18,3.2,6.5,110,272.083333333333,75.75,11.9166666666667,184.416666666667,0,781,46,0,37,0,734,0.1,13.4,84.3,0.7,0,0,1.5,33.9,4,13.8,4,34.9,6.3,116.3,60.2,0.9,3.2,4.8,51.8,13.9,25.5,129778,83487,61776,52822,9.4,12.2,24.9,14.6,22.8,22.3,0,3.3,93.4,0,0,0,3.3,84.9,2.7,3.7,0,469955,1.354,9679930,38.8,55.6,5.6,0,2441251,0,9295590,10906,44.6,7.8,3.5,0.1,5,0.3,3.7,1.1,0.5,33.4,0,15.7,6.6,9.1
"22",0.386989039796812,"AMARILLO ISD",2,118525,-2.1,20.3,26.1,14.9,2.7,5.5,64.2,597.85,366.011363636364,45.8636363636364,185.975,14,33935,10542,2581,7094,0,32232,10.5,46.3,34.3,0.4,5.3,0.1,3,68.1,15.5,12.6,15.6,29.6,5.8,4220.8,2223.2,0.7,2.6,10,52.7,11.4,22.8,112424,91861,66335,57403,28.9,14.5,29.1,12.1,16.5,12.8,2.2,15.5,80.2,0.4,0.9,0,0.9,64.8,10.5,8.5,5.3,263063,1.239,356615549,51.1,35.1,13.9,0,111756652,0,353208756,9419,49,12.7,9.4,1.2,2.9,0.2,1.7,1.1,1.5,20.3,0.000434350955572102,65.6,19.9,45.7
"23",0.270430174486404,"ANAHUAC ISD",1,46571,32.7,8.6,11.9,22.7,4.5,9.5,145.8,444.25,404.041666666667,0,40.2083333333333,0,1410,264,31,203,0,1339,10.8,33.2,49.1,0.1,2,0,4.7,53.9,7.2,10.7,7.2,29.3,4.6,189.9,94.5,3,3.1,6.4,49.7,10.4,27.4,97938,77864,68845,55255,24.1,14.2,28.6,12.2,7.5,30,7.4,7.4,77.8,0,0,0,7.4,79.8,6,3.8,0.8,403949,1.47,17422160,42.4,46.5,11.1,0,8889459,0,16304016,10446,44.5,6.8,5.9,0.5,4.2,0.6,4.9,1.3,2,29.5,0,50.8,22.2,28.6
"24",-0.0600897505386412,"ANDERSON-SHIRO CISD",6,29268,10,15.9,20.5,15.7,4,8,80.6,0,0,0,0,0,926,114,0,101,0,885,6.1,16.6,74.7,0.2,0.7,0,1.7,41.7,5,10.5,4.9,37.9,6.6,125.9,68.7,2.4,2.4,6.6,54.6,9.3,24.8,108125,88236,61165,51804,10.2,12.9,30.4,11.4,10.1,14.8,2.9,2.9,94.2,0,0,0,0,82.3,6.6,0,0,657361,1.373,12317444,17.7,75.9,6.4,0,2906759,0,12921502,9684,45.5,5.6,5.2,0.4,5.7,0.3,4.8,1.1,0.8,30.7,0,25.3,5.8,19.5
"25",0.655018383757146,"ANDREWS ISD",6,18610,25.9,10.2,12.7,12.2,2.3,8.2,117,723.895833333333,299.166666666667,27.0416666666667,397.6875,0,4632,844,166,534,0,4352,0.6,68.5,28.4,0.4,0.3,0,1.7,48,13.2,8.5,14.9,23.8,6,546.1,279,1.3,3,6,51.1,13.3,25.3,126420,84903,70330,61737,39.5,15.6,23.3,13.8,25.3,15.1,1.4,24.5,71.5,0.4,0.7,0,1.4,71.2,6.5,4.4,8.9,930152,1.2,51424092,10.1,83.3,6.6,0,24073970,0,50864709,9285,43.7,10.7,10.2,0.6,2.4,0.6,3.9,0.6,0,27.3,0,71.5,28.4,43.1
"26",0.76367042326591,"ANGLETON ISD",1,372031,18.8,8.6,11.1,30,4.2,8.6,130.7,758.097222222222,704.319444444444,0,53.7777777777778,15,7569,2407,54,2142,0,6805,10.7,49,35.5,1.4,0.4,0.1,2.9,70.6,14.1,11.7,18.4,33.7,4.4,915.7,422.5,0.9,2.9,9.2,46.1,11.1,29.8,125132,84434,69615,59938,41.1,16.1,41.6,9.9,19.3,13.4,7.8,18.8,71.5,0.2,0.2,0,1.4,76.7,5.3,1.8,8.6,379177,1.455,81736859,41.1,46.8,12.1,0,17267240,0,85334269,9602,44.8,12.3,5.5,0.5,3,1.1,1.9,1.4,0.8,28.7,0.00220426157237326,64.5,28.4,36.1
"27",0.319471410862695,"ANNA ISD",1,1064465,36.1,6.1,6.8,52.3,3.1,6.3,151.2,701.645833333333,283.5,72.7291666666667,345.416666666667,37,4113,1198,141,734,0,3809,12.9,32.6,47.8,0.4,1.1,0.1,5.2,49.5,12.8,14,12.9,35.5,4.5,523,257.8,2.1,3.4,10.9,49.3,9.6,24.8,103580,78330,62728,54287,22.4,14.8,40.3,9,23.4,18.8,4.7,7.8,84.1,1.6,0.4,0.4,1.2,74.1,10.3,3.1,0.7,290493,1.67,46339051,48.8,44,7.2,0,9459345,0,60367191,9850,45.2,11.5,3.6,3.8,3.8,0.1,2.8,1.8,0.4,27.1,0.00971383565240221,52.3,16.1,36.2
"28",0.857695004805984,"ANSON ISD",3,19663,-2.7,20.4,22,11.7,4.2,7,79.8,248.541666666667,187.958333333333,7.54166666666667,53.0416666666667,0,792,73,0,69,0,726,1.5,49.3,45,0.1,0.4,0.3,3.3,64.3,2.3,13.2,2.3,33.7,7.7,123.5,71.8,0.8,2.6,4.9,58.2,15.4,18.2,130419,75097,62088,50424,24.3,10.1,37.6,12,13.7,20.3,0,16.7,83.3,0,0,0,0,72.1,8.5,11.6,0,173907,1.384,9764072,68.5,18.9,12.6,0,2805223,0,10280718,11441,42,7.3,10.6,0.1,4.2,0.3,4.5,0.6,0,30.5,0,54.9,16.7,38.2
"29",-0.468781606611246,"ANTHONY ISD",2,865657,8.1,18.8,26.2,23.3,3.8,8.3,75.9,280.666666666667,274.666666666667,0,6,25,900,91,27,54,0,843,0.1,96.9,2.1,0,0.1,0,0.7,75.1,25.4,10.6,20.5,21,8.7,136.1,58,2.2,2.2,10.3,42.6,7.2,35.4,116188,87635,69902,56860,87.9,14.5,50,7.3,25.9,25.9,0,81,19,0,0,0,0,87.5,9.5,0.4,0.2,223743,1.212,10651009,60.1,21.7,18.1,0,3274151,0,12068951,12618,40.2,10.5,8.5,0.7,1.9,0.2,3.1,0.6,1.2,33.2,0.029655990510083,97.8,81,16.8
"30",0.448268811330886,"APPLE SPRINGS ISD",7,13602,-6.7,17.9,29.8,12.9,4.8,8.1,68.4,98.4375,49.6875,7.8125,40.9375,0,213,0,0,0,0,197,5.1,8.1,85.3,0.5,0,0,1,61.4,0,16.8,0,32.5,9.1,35.4,18.4,3.8,2.8,2.1,52.1,12.6,26.5,70525,82000,50681,50207,11.1,10.7,32.4,13.6,13.5,14.8,5.4,5.4,89.2,0,0,0,0,81.1,11.6,0,0,217723,1.04,2389552,67.7,23.8,8.6,0,291141,0,2329039,11085,32.9,7.4,8.3,0,6.3,0.3,5.6,0.4,2.2,36.6,0,14.7,10.8,3.9
